,revenue_category,year,power_code_code,value,mean_value
385,Corporate income tax,2011,600000,0.07112880408883136,0.07493887549580924
386,Corporate income tax,2012,600000,0.06599561253712266,0.07493887549580924
387,Corporate income tax,2013,600000,0.07310961306417826,0.07493887549580924
388,Corporate income tax,2014,600000,0.08719604918318882,0.07493887549580924
389,Corporate income tax,2015,600000,0.09961890979498336,0.07493887549580924
390,Corporate income tax,2016,600000,0.09248325698361176,0.07493887549580924
391,Corporate income tax,2017,600000,0.08253180710564963,0.07493887549580924
392,Corporate income tax,2018,600000,0.0910856095318056,0.07493887549580924
393,Corporate income tax,2019,600000,0.08718269777461522,0.07493887549580924
394,Corporate income tax,2020,600000,0.09063202167828706,0.07493887549580924
395,Corporate income tax,2021,600000,0.08741627241673995,0.07493887549580924
396,Gambling levy,2004,600000,0.04333717207165356,0.0434878463011181
397,Gambling levy,2005,600000,0.04333717207165356,0.0434878463011181
398,Gambling levy,2006,600000,0.04333717207165356,0.0434878463011181
399,Gambling levy,2007,600000,0.04333717207165356,0.0434878463011181
400,Gambling levy,2008,600000,0.04333717207165356,0.0434878463011181
401,Gambling levy,2009,600000,0.04333717207165356,0.0434878463011181
402,Gambling levy,2010,600000,0.04333717207165356,0.0434878463011181
403,Gambling levy,2011,600000,0.04333717207165356,0.0434878463011181
404,Gambling levy,2012,600000,0.04333717207165356,0.0434878463011181
405,Gambling levy,2013,600000,0.04343813272300227,0.0434878463011181
406,Gambling levy,2014,600000,0.04368325858378059,0.0434878463011181
407,Gambling levy,2015,600000,0.043716612102576824,0.0434878463011181
408,Gambling levy,2016,600000,0.043378676450365514,0.0434878463011181
409,Gambling levy,2017,600000,0.04368555882645619,0.0434878463011181
410,Gambling levy,2018,600000,0.04352499188664404,0.0434878463011181
411,Gambling levy,2019,600000,0.0433627547706283,0.0434878463011181
412,Gambling levy,2020,600000,0.043510140319803735,0.0434878463011181
413,Gambling levy,2021,600000,0.043383146922000265,0.0434878463011181
414,Gambling levy,2004,600000,0.04346338538715834,0.0434878463011181
415,Gambling levy,2005,600000,0.04347398650557634,0.0434878463011181
416,Gambling levy,2006,600000,0.04333717207165356,0.0434878463011181
417,Gambling levy,2007,600000,0.04333717207165356,0.0434878463011181
418,Gambling levy,2008,600000,0.04333717207165356,0.0434878463011181
419,Gambling levy,2009,600000,0.04333717207165356,0.0434878463011181
420,Gambling levy,2010,600000,0.04333717207165356,0.0434878463011181
421,Gambling levy,2011,600000,0.04333717207165356,0.0434878463011181
422,Gambling levy,2012,600000,0.04334697310566264,0.0434878463011181
423,Gambling levy,2013,600000,0.04368195844661612,0.0434878463011181
424,Gambling levy,2014,600000,0.04368325858378059,0.0434878463011181
425,Gambling levy,2015,600000,0.043716612102576824,0.0434878463011181
426,Gambling levy,2016,600000,0.043378676450365514,0.0434878463011181
427,Gambling levy,2017,600000,0.04368555882645619,0.0434878463011181
428,Gambling levy,2018,600000,0.04352499188664404,0.0434878463011181
429,Gambling levy,2019,600000,0.0433627547706283,0.0434878463011181
430,Gambling levy,2020,600000,0.043510140319803735,0.0434878463011181
431,Gambling levy,2021,600000,0.04352594198687961,0.0434878463011181
432,1220 On capital gains of corporates,2004,600000,0.04333717207165356,0.04333717207165356
433,1220 On capital gains of corporates,2005,600000,0.04333717207165356,0.04333717207165356
434,1220 On capital gains of corporates,2006,600000,0.04333717207165356,0.04333717207165356
435,1220 On capital gains of corporates,2007,600000,0.04333717207165356,0.04333717207165356
436,1220 On capital gains of corporates,2008,600000,0.04333717207165356,0.04333717207165356
437,1220 On capital gains of corporates,2009,600000,0.04333717207165356,0.04333717207165356
438,1220 On capital gains of corporates,2010,600000,0.04333717207165356,0.04333717207165356
439,1220 On capital gains of corporates,2011,600000,0.04333717207165356,0.04333717207165356
440,1220 On capital gains of corporates,2012,600000,0.04333717207165356,0.04333717207165356
441,1220 On capital gains of corporates,2013,600000,0.04333717207165356,0.04333717207165356
442,1220 On capital gains of corporates,2014,600000,0.04333717207165356,0.04333717207165356
443,1220 On capital gains of corporates,2015,600000,0.04333717207165356,0.04333717207165356
444,1220 On capital gains of corporates,2016,600000,0.04333717207165356,0.04333717207165356
445,1220 On capital gains of corporates,2017,600000,0.04333717207165356,0.04333717207165356
446,1220 On capital gains of corporates,2018,600000,0.04333717207165356,0.04333717207165356
447,1220 On capital gains of corporates,2019,600000,0.04333717207165356,0.04333717207165356
448,1220 On capital gains of corporates,2020,600000,0.04333717207165356,0.04333717207165356
449,1220 On capital gains of corporates,2021,600000,0.04333717207165356,0.04333717207165356
450,1220 On capital gains of corporates,2004,600000,0.04333717207165356,0.04333717207165356
451,1220 On capital gains of corporates,2005,600000,0.04333717207165356,0.04333717207165356
452,1220 On capital gains of corporates,2006,600000,0.04333717207165356,0.04333717207165356
453,1220 On capital gains of corporates,2007,600000,0.04333717207165356,0.04333717207165356
454,1220 On capital gains of corporates,2008,600000,0.04333717207165356,0.04333717207165356
455,1220 On capital gains of corporates,2009,600000,0.04333717207165356,0.04333717207165356
456,1220 On capital gains of corporates,2010,600000,0.04333717207165356,0.04333717207165356
457,1220 On capital gains of corporates,2011,600000,0.04333717207165356,0.04333717207165356
458,1220 On capital gains of corporates,2012,600000,0.04333717207165356,0.04333717207165356
459,1220 On capital gains of corporates,2013,600000,0.04333717207165356,0.04333717207165356
460,1220 On capital gains of corporates,2014,600000,0.04333717207165356,0.04333717207165356
461,1220 On capital gains of corporates,2015,600000,0.04333717207165356,0.04333717207165356
462,1220 On capital gains of corporates,2016,600000,0.04333717207165356,0.04333717207165356
463,1220 On capital gains of corporates,2017,600000,0.04333717207165356,0.04333717207165356
464,1220 On capital gains of corporates,2018,600000,0.04333717207165356,0.04333717207165356
465,1220 On capital gains of corporates,2019,600000,0.04333717207165356,0.04333717207165356
466,1220 On capital gains of corporates,2020,600000,0.04333717207165356,0.04333717207165356
467,1220 On capital gains of corporates,2021,600000,0.04333717207165356,0.04333717207165356
468,1300 Unallocable between 1100 and 1200,2004,600000,0.04333717207165356,0.04413588411355176
469,1300 Unallocable between 1100 and 1200,2005,600000,0.04333717207165356,0.04413588411355176
470,1300 Unallocable between 1100 and 1200,2006,600000,0.04333717207165356,0.04413588411355176
471,1300 Unallocable between 1100 and 1200,2007,600000,0.04333717207165356,0.04413588411355176
472,1300 Unallocable between 1100 and 1200,2008,600000,0.04333717207165356,0.04413588411355176
473,1300 Unallocable between 1100 and 1200,2009,600000,0.04333717207165356,0.04413588411355176
474,1300 Unallocable between 1100 and 1200,2010,600000,0.04333717207165356,0.04413588411355176
475,1300 Unallocable between 1100 and 1200,2011,600000,0.04333717207165356,0.04413588411355176
476,1300 Unallocable between 1100 and 1200,2012,600000,0.04333717207165356,0.04413588411355176
477,1300 Unallocable between 1100 and 1200,2013,600000,0.04410160271908686,0.04413588411355176
478,1300 Unallocable between 1100 and 1200,2014,600000,0.043737744332027026,0.04413588411355176
479,1300 Unallocable between 1100 and 1200,2015,600000,0.04374017458841908,0.04413588411355176
480,1300 Unallocable between 1100 and 1200,2016,600000,0.04574612621631582,0.04413588411355176
481,1300 Unallocable between 1100 and 1200,2017,600000,0.045917634310419744,0.04413588411355176
482,1300 Unallocable between 1100 and 1200,2018,600000,0.04375358600332335,0.04413588411355176
483,1300 Unallocable between 1100 and 1200,2019,600000,0.04365538564318535,0.04413588411355176
484,1300 Unallocable between 1100 and 1200,2020,600000,0.044866983466755744,0.04413588411355176
485,1300 Unallocable between 1100 and 1200,2021,600000,0.04378958980172408,0.04413588411355176
486,1300 Unallocable between 1100 and 1200,2004,600000,0.04340027872940595,0.04413588411355176
487,1300 Unallocable between 1100 and 1200,2005,600000,0.04333717207165356,0.04413588411355176
488,1300 Unallocable between 1100 and 1200,2006,600000,0.04333717207165356,0.04413588411355176
489,1300 Unallocable between 1100 and 1200,2007,600000,0.04333717207165356,0.04413588411355176
490,1300 Unallocable between 1100 and 1200,2008,600000,0.04333717207165356,0.04413588411355176
491,1300 Unallocable between 1100 and 1200,2009,600000,0.04333717207165356,0.04413588411355176
492,1300 Unallocable between 1100 and 1200,2010,600000,0.04333717207165356,0.04413588411355176
493,1300 Unallocable between 1100 and 1200,2011,600000,0.04333717207165356,0.04413588411355176
494,1300 Unallocable between 1100 and 1200,2012,600000,0.04333717207165356,0.04413588411355176
495,1300 Unallocable between 1100 and 1200,2013,600000,0.04410160271908686,0.04413588411355176
496,1300 Unallocable between 1100 and 1200,2014,600000,0.04447834246513007,0.04413588411355176
497,1300 Unallocable between 1100 and 1200,2015,600000,0.04374017458841908,0.04413588411355176
498,1300 Unallocable between 1100 and 1200,2016,600000,0.04574612621631582,0.04413588411355176
499,1300 Unallocable between 1100 and 1200,2017,600000,0.04500829837547861,0.04413588411355176
500,1300 Unallocable between 1100 and 1200,2018,600000,0.044998597352020636,0.04413588411355176
501,1300 Unallocable between 1100 and 1200,2019,600000,0.044800326434438834,0.04413588411355176
502,1300 Unallocable between 1100 and 1200,2020,600000,0.044866983466755744,0.04413588411355176
503,1300 Unallocable between 1100 and 1200,2021,600000,0.04536938647027261,0.04413588411355176
504,2000 Social security contributions (SSC),2004,600000,0.04333717207165356,0.04333717207165356
505,2000 Social security contributions (SSC),2005,600000,0.04333717207165356,0.04333717207165356
506,2000 Social security contributions (SSC),2006,600000,0.04333717207165356,0.04333717207165356
507,2000 Social security contributions (SSC),2007,600000,0.04333717207165356,0.04333717207165356
508,2000 Social security contributions (SSC),2008,600000,0.04333717207165356,0.04333717207165356
509,2000 Social security contributions (SSC),2009,600000,0.04333717207165356,0.04333717207165356
510,2000 Social security contributions (SSC),2010,600000,0.04333717207165356,0.04333717207165356
511,2000 Social security contributions (SSC),2011,600000,0.04333717207165356,0.04333717207165356
512,2000 Social security contributions (SSC),2012,600000,0.04333717207165356,0.04333717207165356
513,2000 Social security contributions (SSC),2013,600000,0.04333717207165356,0.04333717207165356
514,2000 Social security contributions (SSC),2014,600000,0.04333717207165356,0.04333717207165356
515,2000 Social security contributions (SSC),2015,600000,0.04333717207165356,0.04333717207165356
516,2000 Social security contributions (SSC),2016,600000,0.04333717207165356,0.04333717207165356
517,2000 Social security contributions (SSC),2017,600000,0.04333717207165356,0.04333717207165356
518,2000 Social security contributions (SSC),2018,600000,0.04333717207165356,0.04333717207165356
519,2000 Social security contributions (SSC),2019,600000,0.04333717207165356,0.04333717207165356
520,2000 Social security contributions (SSC),2020,600000,0.04333717207165356,0.04333717207165356
521,2000 Social security contributions (SSC),2021,600000,0.04333717207165356,0.04333717207165356
522,2000 Social security contributions (SSC),2004,600000,0.04333717207165356,0.04333717207165356
523,2000 Social security contributions (SSC),2005,600000,0.04333717207165356,0.04333717207165356
524,2000 Social security contributions (SSC),2006,600000,0.04333717207165356,0.04333717207165356
525,2000 Social security contributions (SSC),2007,600000,0.04333717207165356,0.04333717207165356
526,2000 Social security contributions (SSC),2008,600000,0.04333717207165356,0.04333717207165356
527,2000 Social security contributions (SSC),2009,600000,0.04333717207165356,0.04333717207165356
528,2000 Social security contributions (SSC),2010,600000,0.04333717207165356,0.04333717207165356
529,2000 Social security contributions (SSC),2011,600000,0.04333717207165356,0.04333717207165356
530,2000 Social security contributions (SSC),2012,600000,0.04333717207165356,0.04333717207165356
531,2000 Social security contributions (SSC),2013,600000,0.04333717207165356,0.04333717207165356
532,2000 Social security contributions (SSC),2014,600000,0.04333717207165356,0.04333717207165356
533,2000 Social security contributions (SSC),2015,600000,0.04333717207165356,0.04333717207165356
534,2000 Social security contributions (SSC),2016,600000,0.04333717207165356,0.04333717207165356
535,2000 Social security contributions (SSC),2017,600000,0.04333717207165356,0.04333717207165356
536,2000 Social security contributions (SSC),2018,600000,0.04333717207165356,0.04333717207165356
537,2000 Social security contributions (SSC),2019,600000,0.04333717207165356,0.04333717207165356
538,2000 Social security contributions (SSC),2020,600000,0.04333717207165356,0.04333717207165356
539,2000 Social security contributions (SSC),2021,600000,0.04333717207165356,0.04333717207165356
540,3000 Taxes on payroll and workforce,2004,600000,0.04333717207165356,0.04333717207165356
541,3000 Taxes on payroll and workforce,2005,600000,0.04333717207165356,0.04333717207165356
542,3000 Taxes on payroll and workforce,2006,600000,0.04333717207165356,0.04333717207165356
543,3000 Taxes on payroll and workforce,2007,600000,0.04333717207165356,0.04333717207165356
544,3000 Taxes on payroll and workforce,2008,600000,0.04333717207165356,0.04333717207165356
545,3000 Taxes on payroll and workforce,2009,600000,0.04333717207165356,0.04333717207165356
546,3000 Taxes on payroll and workforce,2010,600000,0.04333717207165356,0.04333717207165356
547,3000 Taxes on payroll and workforce,2011,600000,0.04333717207165356,0.04333717207165356
548,3000 Taxes on payroll and workforce,2012,600000,0.04333717207165356,0.04333717207165356
549,3000 Taxes on payroll and workforce,2013,600000,0.04333717207165356,0.04333717207165356
550,3000 Taxes on payroll and workforce,2014,600000,0.04333717207165356,0.04333717207165356
551,3000 Taxes on payroll and workforce,2015,600000,0.04333717207165356,0.04333717207165356
552,3000 Taxes on payroll and workforce,2016,600000,0.04333717207165356,0.04333717207165356
553,3000 Taxes on payroll and workforce,2017,600000,0.04333717207165356,0.04333717207165356
554,3000 Taxes on payroll and workforce,2018,600000,0.04333717207165356,0.04333717207165356
555,3000 Taxes on payroll and workforce,2019,600000,0.04333717207165356,0.04333717207165356
556,3000 Taxes on payroll and workforce,2020,600000,0.04333717207165356,0.04333717207165356
557,3000 Taxes on payroll and workforce,2021,600000,0.04333717207165356,0.04333717207165356
558,3000 Taxes on payroll and workforce,2004,600000,0.04333717207165356,0.04333717207165356
559,3000 Taxes on payroll and workforce,2005,600000,0.04333717207165356,0.04333717207165356
560,3000 Taxes on payroll and workforce,2006,600000,0.04333717207165356,0.04333717207165356
561,3000 Taxes on payroll and workforce,2007,600000,0.04333717207165356,0.04333717207165356
562,3000 Taxes on payroll and workforce,2008,600000,0.04333717207165356,0.04333717207165356
563,3000 Taxes on payroll and workforce,2009,600000,0.04333717207165356,0.04333717207165356
564,3000 Taxes on payroll and workforce,2010,600000,0.04333717207165356,0.04333717207165356
565,3000 Taxes on payroll and workforce,2011,600000,0.04333717207165356,0.04333717207165356
566,3000 Taxes on payroll and workforce,2012,600000,0.04333717207165356,0.04333717207165356
567,3000 Taxes on payroll and workforce,2013,600000,0.04333717207165356,0.04333717207165356
568,3000 Taxes on payroll and workforce,2014,600000,0.04333717207165356,0.04333717207165356
569,3000 Taxes on payroll and workforce,2015,600000,0.04333717207165356,0.04333717207165356
570,3000 Taxes on payroll and workforce,2016,600000,0.04333717207165356,0.04333717207165356
571,3000 Taxes on payroll and workforce,2017,600000,0.04333717207165356,0.04333717207165356
572,3000 Taxes on payroll and workforce,2018,600000,0.04333717207165356,0.04333717207165356
573,3000 Taxes on payroll and workforce,2019,600000,0.04333717207165356,0.04333717207165356
574,3000 Taxes on payroll and workforce,2020,600000,0.04333717207165356,0.04333717207165356
575,3000 Taxes on payroll and workforce,2021,600000,0.04333717207165356,0.04333717207165356
576,5000 Taxes on goods and services,2004,600000,0.07633145296828815,0.13532569074926293
577,5000 Taxes on goods and services,2005,600000,0.0761233310114217,0.13532569074926293
578,5000 Taxes on goods and services,2006,600000,0.079070191905246,0.13532569074926293
579,5000 Taxes on goods and services,2007,600000,0.08573529507363027,0.13532569074926293
580,5000 Taxes on goods and services,2008,600000,0.09272818282328786,0.13532569074926293
581,5000 Taxes on goods and services,2009,600000,0.09509143214609139,0.13532569074926293
582,5000 Taxes on goods and services,2010,600000,0.1043567596381418,0.13532569074926293
583,5000 Taxes on goods and services,2011,600000,0.11182199722070676,0.13532569074926293
584,5000 Taxes on goods and services,2012,600000,0.1195253399233619,0.13532569074926293
585,5000 Taxes on goods and services,2013,600000,0.12996131091830185,0.13532569074926293
586,5000 Taxes on goods and services,2014,600000,0.14918803933815014,0.13532569074926293
587,5000 Taxes on goods and services,2015,600000,0.1543965888401226,0.13532569074926293
588,5000 Taxes on goods and services,2016,600000,0.15637939802649178,0.13532569074926293
589,5000 Taxes on goods and services,2017,600000,0.16931756300289677,0.13532569074926293
590,5000 Taxes on goods and services,2018,600000,0.20262817727270221,0.13532569074926293
591,5000 Taxes on goods and services,2019,600000,0.20196571738318392,0.13532569074926293
592,5000 Taxes on goods and services,2020,600000,0.19474054512751093,0.13532569074926293
593,5000 Taxes on goods and services,2021,600000,0.21371793724237906,0.13532569074926293
594,5000 Taxes on goods and services,2004,600000,0.07633145296828815,0.13532569074926293
595,5000 Taxes on goods and services,2005,600000,0.0761233310114217,0.13532569074926293
596,5000 Taxes on goods and services,2006,600000,0.079070191905246,0.13532569074926293
597,5000 Taxes on goods and services,2007,600000,0.08573529507363027,0.13532569074926293
598,5000 Taxes on goods and services,2008,600000,0.09272818282328786,0.13532569074926293
599,5000 Taxes on goods and services,2009,600000,0.09171525595950372,0.13532569074926293
600,5000 Taxes on goods and services,2010,600000,0.10740328104615035,0.13532569074926293
601,5000 Taxes on goods and services,2011,600000,0.11381318729125922,0.13532569074926293
602,5000 Taxes on goods and services,2012,600000,0.1195253399233619,0.13532569074926293
603,5000 Taxes on goods and services,2013,600000,0.12996131091830185,0.13532569074926293
604,5000 Taxes on goods and services,2014,600000,0.14918803933815014,0.13532569074926293
605,5000 Taxes on goods and services,2015,600000,0.1543965888401226,0.13532569074926293
606,5000 Taxes on goods and services,2016,600000,0.15637939802649178,0.13532569074926293
607,5000 Taxes on goods and services,2017,600000,0.1739609728826391,0.13532569074926293
608,5000 Taxes on goods and services,2018,600000,0.20262817727270221,0.13532569074926293
609,5000 Taxes on goods and services,2019,600000,0.2029599622760201,0.13532569074926293
610,5000 Taxes on goods and services,2020,600000,0.19474054512751093,0.13532569074926293
611,5000 Taxes on goods and services,2021,600000,0.2266186082631717,0.13532569074926293
612,"5100 Taxes on production, sale, transfer, etc",2004,600000,0.07633145296828815,0.13532569074926293
613,"5100 Taxes on production, sale, transfer, etc",2005,600000,0.0761233310114217,0.13532569074926293
614,"5100 Taxes on production, sale, transfer, etc",2006,600000,0.07733902926758773,0.13532569074926293
615,"5100 Taxes on production, sale, transfer, etc",2007,600000,0.08573529507363027,0.13532569074926293
616,"5100 Taxes on production, sale, transfer, etc",2008,600000,0.09272818282328786,0.13532569074926293
617,"5100 Taxes on production, sale, transfer, etc",2009,600000,0.09509143214609139,0.13532569074926293
618,"5100 Taxes on production, sale, transfer, etc",2010,600000,0.1043567596381418,0.13532569074926293
619,"5100 Taxes on production, sale, transfer, etc",2011,600000,0.11182199722070676,0.13532569074926293
620,"5100 Taxes on production, sale, transfer, etc",2012,600000,0.1195253399233619,0.13532569074926293
621,"5100 Taxes on production, sale, transfer, etc",2013,600000,0.13675630779047188,0.13532569074926293
622,"5100 Taxes on production, sale, transfer, etc",2014,600000,0.14918803933815014,0.13532569074926293
623,"5100 Taxes on production, sale, transfer, etc",2015,600000,0.1543965888401226,0.13532569074926293
624,"5100 Taxes on production, sale, transfer, etc",2016,600000,0.15637939802649178,0.13532569074926293
625,"5100 Taxes on production, sale, transfer, etc",2017,600000,0.16931756300289677,0.13532569074926293
626,"5100 Taxes on production, sale, transfer, etc",2018,600000,0.20262817727270221,0.13532569074926293
627,"5100 Taxes on production, sale, transfer, etc",2019,600000,0.2029599622760201,0.13532569074926293
628,"5100 Taxes on production, sale, transfer, etc",2020,600000,0.19120247186078126,0.13532569074926293
629,"5100 Taxes on production, sale, transfer, etc",2021,600000,0.21371793724237906,0.13532569074926293
630,"5100 Taxes on production, sale, transfer, etc",2004,600000,0.07633145296828815,0.13532569074926293
631,"5100 Taxes on production, sale, transfer, etc",2005,600000,0.0753678313062028,0.13532569074926293
632,"5100 Taxes on production, sale, transfer, etc",2006,600000,0.079070191905246,0.13532569074926293
633,"5100 Taxes on production, sale, transfer, etc",2007,600000,0.08573529507363027,0.13532569074926293
634,"5100 Taxes on production, sale, transfer, etc",2008,600000,0.09272818282328786,0.13532569074926293
635,"5100 Taxes on production, sale, transfer, etc",2009,600000,0.09509143214609139,0.13532569074926293
636,"5100 Taxes on production, sale, transfer, etc",2010,600000,0.10740328104615035,0.13532569074926293
637,"5100 Taxes on production, sale, transfer, etc",2011,600000,0.11182199722070676,0.13532569074926293
638,"5100 Taxes on production, sale, transfer, etc",2012,600000,0.1253670762265419,0.13532569074926293
639,"5100 Taxes on production, sale, transfer, etc",2013,600000,0.12996131091830185,0.13532569074926293
640,"5100 Taxes on production, sale, transfer, etc",2014,600000,0.14918803933815014,0.13532569074926293
641,"5100 Taxes on production, sale, transfer, etc",2015,600000,0.1543965888401226,0.13532569074926293
642,"5100 Taxes on production, sale, transfer, etc",2016,600000,0.15637939802649178,0.13532569074926293
643,"5100 Taxes on production, sale, transfer, etc",2017,600000,0.16931756300289677,0.13532569074926293
644,"5100 Taxes on production, sale, transfer, etc",2018,600000,0.20262817727270221,0.13532569074926293
645,"5100 Taxes on production, sale, transfer, etc",2019,600000,0.2029599622760201,0.13532569074926293
646,"5100 Taxes on production, sale, transfer, etc",2020,600000,0.19474054512751093,0.13532569074926293
647,"5100 Taxes on production, sale, transfer, etc",2021,600000,0.2266186082631717,0.13532569074926293
648,5110 General taxes on goods and services,2004,600000,0.07633145296828815,0.13066626584660235
649,5110 General taxes on goods and services,2005,600000,0.0761233310114217,0.13066626584660235
650,5110 General taxes on goods and services,2006,600000,0.0764734479487586,0.13066626584660235
651,5110 General taxes on goods and services,2007,600000,0.0817849283099367,0.13066626584660235
652,5110 General taxes on goods and services,2008,600000,0.09272818282328786,0.13066626584660235
653,5110 General taxes on goods and services,2009,600000,0.09509143214609139,0.13066626584660235
654,5110 General taxes on goods and services,2010,600000,0.10740328104615035,0.13066626584660235
655,5110 General taxes on goods and services,2011,600000,0.11182199722070676,0.13066626584660235
656,5110 General taxes on goods and services,2012,600000,0.1253670762265419,0.13066626584660235
657,5110 General taxes on goods and services,2013,600000,0.12996131091830185,0.13066626584660235
658,5110 General taxes on goods and services,2014,600000,0.14918803933815014,0.13066626584660235
659,5110 General taxes on goods and services,2015,600000,0.15385803202237835,0.13066626584660235
660,5110 General taxes on goods and services,2016,600000,0.16487881471495242,0.13066626584660235
661,5110 General taxes on goods and services,2017,600000,0.1640503573126965,0.13066626584660235
662,5110 General taxes on goods and services,2018,600000,0.1873648169881922,0.13066626584660235
663,5110 General taxes on goods and services,2019,600000,0.18868455622068125,0.13066626584660235
664,5110 General taxes on goods and services,2020,600000,0.1810307887482129,0.13066626584660235
665,5110 General taxes on goods and services,2021,600000,0.1994311399852684,0.13066626584660235
666,5110 General taxes on goods and services,2004,600000,0.07633145296828815,0.13066626584660235
667,5110 General taxes on goods and services,2005,600000,0.0761233310114217,0.13066626584660235
668,5110 General taxes on goods and services,2006,600000,0.0764734479487586,0.13066626584660235
669,5110 General taxes on goods and services,2007,600000,0.08573529507363027,0.13066626584660235
670,5110 General taxes on goods and services,2008,600000,0.09272818282328786,0.13066626584660235
671,5110 General taxes on goods and services,2009,600000,0.09509143214609139,0.13066626584660235
672,5110 General taxes on goods and services,2010,600000,0.10740328104615035,0.13066626584660235
673,5110 General taxes on goods and services,2011,600000,0.11182199722070676,0.13066626584660235
674,5110 General taxes on goods and services,2012,600000,0.1195253399233619,0.13066626584660235
675,5110 General taxes on goods and services,2013,600000,0.12996131091830185,0.13066626584660235
676,5110 General taxes on goods and services,2014,600000,0.14918803933815014,0.13066626584660235
677,5110 General taxes on goods and services,2015,600000,0.15933689004189938,0.13066626584660235
678,5110 General taxes on goods and services,2016,600000,0.15604836310230727,0.13066626584660235
679,5110 General taxes on goods and services,2017,600000,0.17080064946851894,0.13066626584660235
680,5110 General taxes on goods and services,2018,600000,0.1873648169881922,0.13066626584660235
681,5110 General taxes on goods and services,2019,600000,0.18868455622068125,0.13066626584660235
682,5110 General taxes on goods and services,2020,600000,0.1810307887482129,0.13066626584660235
683,5110 General taxes on goods and services,2021,600000,0.1994311399852684,0.13066626584660235
684,5111 Value added taxes,2004,600000,0.07633145296828815,0.13066626584660235
685,5111 Value added taxes,2005,600000,0.0761233310114217,0.13066626584660235
686,5111 Value added taxes,2006,600000,0.079070191905246,0.13066626584660235
687,5111 Value added taxes,2007,600000,0.08573529507363027,0.13066626584660235
688,5111 Value added taxes,2008,600000,0.09272818282328786,0.13066626584660235
689,5111 Value added taxes,2009,600000,0.09509143214609139,0.13066626584660235
690,5111 Value added taxes,2010,600000,0.10740328104615035,0.13066626584660235
691,5111 Value added taxes,2011,600000,0.11182199722070676,0.13066626584660235
692,5111 Value added taxes,2012,600000,0.1253670762265419,0.13066626584660235
693,5111 Value added taxes,2013,600000,0.13675630779047188,0.13066626584660235
694,5111 Value added taxes,2014,600000,0.14918803933815014,0.13066626584660235
695,5111 Value added taxes,2015,600000,0.15385803202237835,0.13066626584660235
696,5111 Value added taxes,2016,600000,0.15604836310230727,0.13066626584660235
697,5111 Value added taxes,2017,600000,0.1640503573126965,0.13066626584660235
698,5111 Value added taxes,2018,600000,0.1873648169881922,0.13066626584660235
699,5111 Value added taxes,2019,600000,0.18868455622068125,0.13066626584660235
700,5111 Value added taxes,2020,600000,0.17373392892950204,0.13066626584660235
701,5111 Value added taxes,2021,600000,0.1994311399852684,0.13066626584660235
702,5111 Value added taxes,2004,600000,0.07633145296828815,0.13066626584660235
703,5111 Value added taxes,2005,600000,0.0761233310114217,0.13066626584660235
704,5111 Value added taxes,2006,600000,0.079070191905246,0.13066626584660235
705,5111 Value added taxes,2007,600000,0.0817849283099367,0.13066626584660235
706,5111 Value added taxes,2008,600000,0.08998413332606589,0.13066626584660235
707,5111 Value added taxes,2009,600000,0.09171525595950372,0.13066626584660235
708,5111 Value added taxes,2010,600000,0.10740328104615035,0.13066626584660235
709,5111 Value added taxes,2011,600000,0.11182199722070676,0.13066626584660235
710,5111 Value added taxes,2012,600000,0.1195253399233619,0.13066626584660235
711,5111 Value added taxes,2013,600000,0.12996131091830185,0.13066626584660235
712,5111 Value added taxes,2014,600000,0.15002590773326582,0.13066626584660235
713,5111 Value added taxes,2015,600000,0.15385803202237835,0.13066626584660235
714,5111 Value added taxes,2016,600000,0.15604836310230727,0.13066626584660235
715,5111 Value added taxes,2017,600000,0.1640503573126965,0.13066626584660235
716,5111 Value added taxes,2018,600000,0.1873648169881922,0.13066626584660235
717,5111 Value added taxes,2019,600000,0.18868455622068125,0.13066626584660235
718,5111 Value added taxes,2020,600000,0.17373392892950204,0.13066626584660235
719,5111 Value added taxes,2021,600000,0.1994311399852684,0.13066626584660235
720,VAT on imports,2004,600000,0.05407041442872222,0.07186144249329414
721,VAT on imports,2005,600000,0.05388631500623316,0.07186144249329414
722,VAT on imports,2006,600000,0.05685614832364814,0.07186144249329414
723,VAT on imports,2007,600000,0.059320308292524854,0.07186144249329414
724,VAT on imports,2008,600000,0.06177621739093474,0.07186144249329414
725,VAT on imports,2009,600000,0.061470685157284086,0.07186144249329414
726,VAT on imports,2010,600000,0.06701401997910779,0.07186144249329414
727,VAT on imports,2011,600000,0.07080651008681414,0.07186144249329414
728,VAT on imports,2012,600000,0.07177997278712904,0.07186144249329414
729,VAT on imports,2013,600000,0.07094248443210759,0.07186144249329414
730,VAT on imports,2014,600000,0.0827351785613382,0.07186144249329414
731,VAT on imports,2015,600000,0.08234498739617029,0.07186144249329414
732,VAT on imports,2016,600000,0.08325068294705092,0.07186144249329414
733,VAT on imports,2017,600000,0.08310211727337234,0.07186144249329414
734,VAT on imports,2018,600000,0.0873591163867788,0.07186144249329414
735,VAT on imports,2019,600000,0.08814229901254582,0.07186144249329414
736,VAT on imports,2020,600000,0.07642721307097898,0.07186144249329414
737,VAT on imports,2021,600000,0.08538185778599641,0.07186144249329414
738,VAT on imports,2004,600000,0.055671523345712966,0.07186144249329414
739,VAT on imports,2005,600000,0.05594710241930523,0.07186144249329414
